Wall time,Step,Value
1598021900.6253676,7401,34.0
1598021900.8917978,7404,42.0
1598021903.085426,7430,30.0
1598021903.1523635,7431,32.0
1598021903.7904081,7440,30.0
1598021903.9951155,7443,36.0
1598021904.2751374,7447,37.0
1598021904.444558,7450,28.0
1598021905.0922325,7460,23.0
1598021905.141056,7461,22.0
1598021905.187761,7462,27.0
1598021905.2472637,7463,32.0
1598021905.5871909,7468,51.0
1598021905.9730215,7474,51.0
1598021906.2818816,7478,25.0
1598021906.432191,7480,51.0
1598021907.4564462,7496,41.0
1598021907.8013508,7502,22.0
1598021907.8486905,7503,28.0
1598021908.2940729,7511,34.0
1598021908.7313135,7517,39.0
1598021909.4091349,7530,25.0
1598021909.8402765,7537,34.0
1598021910.497818,7547,39.0
1598021911.65253,7565,39.0
1598021912.2011907,7573,23.0
1598021913.411864,7596,26.0
1598021913.8926454,7603,40.0
1598021914.1854167,7609,22.0
1598021914.3418343,7612,39.0
1598021916.1879814,7643,44.0
1598021916.2572298,7644,33.0
1598021917.2103682,7660,35.0
1598021917.281418,7661,30.0
1598021918.027502,7671,43.0
1598021918.2296941,7674,34.0
1598021918.3405948,7676,36.0
1598021918.9766877,7687,31.0
1598021919.31777,7693,36.0
1598021919.491677,7696,31.0
1598021919.7170396,7700,34.0
1598021920.6484134,7716,32.0
1598021920.7608771,7718,32.0
1598021920.8130174,7719,29.0
1598021921.1022437,7723,51.0
1598021921.281678,7726,22.0
1598021921.410554,7728,30.0
1598021922.2762291,7742,24.0
1598021922.5219216,7746,24.0
1598021923.1651244,7757,31.0
1598021923.391986,7760,28.0
1598021924.7167072,7780,29.0
1598021925.2911668,7788,38.0
1598021925.9399295,7798,48.0
1598021926.0042453,7799,30.0
1598021926.6901097,7810,51.0
1598021928.1575963,7833,33.0
1598021928.4728136,7838,29.0
1598021929.5731363,7855,31.0
1598021931.171864,7878,32.0
1598021931.3676062,7880,31.0
1598021932.4698386,7899,51.0
1598021932.5482152,7900,40.0
1598021932.8291953,7904,32.0
1598021933.077344,7908,35.0
1598021934.2606633,7926,37.0
1598021934.6490264,7932,38.0
1598021934.7129622,7933,31.0
1598021937.4024842,7975,22.0
1598021937.8779917,7983,41.0
1598021938.4044054,7991,30.0
1598021938.4617047,7992,31.0
1598021939.6495614,8009,33.0
1598021940.1790388,8017,30.0
1598021940.5429935,8022,52.0
1598021940.8411512,8026,41.0
1598021941.5723395,8037,39.0
1598021942.40744,8049,23.0
1598021942.6244688,8052,29.0
1598021942.783747,8054,24.0
1598021943.0384665,8058,29.0
1598021943.6068177,8066,26.0
1598021946.369236,8105,30.0
1598021947.7153695,8126,33.0
1598021948.0811286,8132,35.0
1598021948.1494884,8133,38.0
1598021948.2744849,8135,35.0
1598021949.2554862,8150,31.0
1598021949.6994631,8157,35.0
1598021951.3248627,8180,30.0
1598021951.4848845,8182,31.0
1598021951.647332,8184,51.0
1598021952.6939309,8195,37.0
1598021952.8966424,8198,31.0
1598021954.0076962,8215,34.0
1598021954.3458195,8221,29.0
1598021955.1557324,8234,25.0
1598021955.8575497,8247,30.0
1598021956.300717,8254,29.0
1598021956.9287293,8263,24.0
1598021957.981971,8277,37.0
1598021958.1047335,8279,38.0
1598021958.244372,8281,32.0
1598021958.7077308,8290,25.0
1598021959.148219,8299,30.0
1598021959.6466098,8307,36.0
1598021960.4447298,8322,29.0
